snapshot_date,snapshot_timestamp,event_id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market_key,market_last_update,home_price,away_price,draw_price
20260305,2026-03-05 11:13:41 EST,cc3d523f8ffe7d582f7d98718b83347c,basketball_wncaab,WNCAAB,2026-03-05T16:02:40Z,Virginia Cavaliers,Clemson Tigers,fanduel,FanDuel,2026-03-05T16:13:31Z,h2h,2026-03-05T16:13:31Z,-158,118,
20260305,2026-03-05 11:13:41 EST,5c5b68fb8cc29e182f752c871e73b16d,basketball_wncaab,WNCAAB,2026-03-05T16:03:00Z,Chattanooga Mocs,Western Carolina Catamounts,betmgm,BetMGM,2026-03-05T16:13:34Z,h2h,2026-03-05T16:13:34Z,-10000,1600,
20260305,2026-03-05 11:13:41 EST,ccb2c5929d6db59dc5b241562f8f4fe9,basketball_wncaab,WNCAAB,2026-03-05T16:03:00Z,Georgia Bulldogs,Kentucky Wildcats,betrivers,BetRivers,2026-03-05T16:12:57Z,h2h,2026-03-05T16:12:57Z,380,-715,
20260305,2026-03-05 11:13:41 EST,ccb2c5929d6db59dc5b241562f8f4fe9,basketball_wncaab,WNCAAB,2026-03-05T16:03:00Z,Georgia Bulldogs,Kentucky Wildcats,draftkings,DraftKings,2026-03-05T16:13:15Z,h2h,2026-03-05T16:13:15Z,290,-410,
20260305,2026-03-05 11:13:41 EST,ccb2c5929d6db59dc5b241562f8f4fe9,basketball_wncaab,WNCAAB,2026-03-05T16:03:00Z,Georgia Bulldogs,Kentucky Wildcats,betmgm,BetMGM,2026-03-05T16:13:34Z,h2h,2026-03-05T16:13:34Z,280,-375,
20260305,2026-03-05 11:13:41 EST,ccb2c5929d6db59dc5b241562f8f4fe9,basketball_wncaab,WNCAAB,2026-03-05T16:03:00Z,Georgia Bulldogs,Kentucky Wildcats,fanduel,FanDuel,2026-03-05T16:13:31Z,h2h,2026-03-05T16:13:31Z,320,-500,
20260305,2026-03-05 11:13:41 EST,93d515f2c9f3bad5b7dd6b61bde86a8b,basketball_wncaab,WNCAAB,2026-03-05T17:00:00Z,Texas Tech Red Raiders,Kansas St Wildcats,draftkings,DraftKings,2026-03-05T16:13:15Z,h2h,2026-03-05T16:13:15Z,-175,145,
20260305,2026-03-05 11:13:41 EST,0c8cfd30ec657c8499788d9621658d5e,basketball_wncaab,WNCAAB,2026-03-05T17:00:00Z,Washington Huskies,USC Trojans,betrivers,BetRivers,2026-03-05T16:12:57Z,h2h,2026-03-05T16:12:57Z,140,-190,
20260305,2026-03-05 11:13:41 EST,0c8cfd30ec657c8499788d9621658d5e,basketball_wncaab,WNCAAB,2026-03-05T17:00:00Z,Washington Huskies,USC Trojans,draftkings,DraftKings,2026-03-05T16:13:15Z,h2h,2026-03-05T16:13:15Z,150,-180,
20260305,2026-03-05 11:13:41 EST,b9d56050cf69572590d4f5fa20a5e608,basketball_wncaab,WNCAAB,2026-03-05T18:30:00Z,Oklahoma Sooners,Florida Gators,betrivers,BetRivers,2026-03-05T16:12:57Z,h2h,2026-03-05T16:12:57Z,-715,430,
20260305,2026-03-05 11:13:41 EST,b9d56050cf69572590d4f5fa20a5e608,basketball_wncaab,WNCAAB,2026-03-05T18:30:00Z,Oklahoma Sooners,Florida Gators,draftkings,DraftKings,2026-03-05T16:13:15Z,h2h,2026-03-05T16:13:15Z,-800,550,
20260305,2026-03-05 11:13:41 EST,b9d56050cf69572590d4f5fa20a5e608,basketball_wncaab,WNCAAB,2026-03-05T18:30:00Z,Oklahoma Sooners,Florida Gators,betmgm,BetMGM,2026-03-05T16:13:34Z,h2h,2026-03-05T16:13:34Z,-700,500,
20260305,2026-03-05 11:13:41 EST,b9d56050cf69572590d4f5fa20a5e608,basketball_wncaab,WNCAAB,2026-03-05T18:30:00Z,Oklahoma Sooners,Florida Gators,fanduel,FanDuel,2026-03-05T16:13:31Z,h2h,2026-03-05T16:13:31Z,-1100,550,
20260305,2026-03-05 11:13:41 EST,5ddb7629d8763e4f92c3dec093b1449d,basketball_wncaab,WNCAAB,2026-03-05T18:30:00Z,Notre Dame Fighting Irish,Miami Hurricanes,draftkings,DraftKings,2026-03-05T16:13:15Z,h2h,2026-03-05T16:13:15Z,-625,455,
20260305,2026-03-05 11:13:41 EST,5ddb7629d8763e4f92c3dec093b1449d,basketball_wncaab,WNCAAB,2026-03-05T18:30:00Z,Notre Dame Fighting Irish,Miami Hurricanes,betmgm,BetMGM,2026-03-05T16:13:34Z,h2h,2026-03-05T16:13:34Z,-625,450,
20260305,2026-03-05 11:13:41 EST,5ddb7629d8763e4f92c3dec093b1449d,basketball_wncaab,WNCAAB,2026-03-05T18:30:00Z,Notre Dame Fighting Irish,Miami Hurricanes,fanduel,FanDuel,2026-03-05T16:13:31Z,h2h,2026-03-05T16:13:31Z,-800,450,
20260305,2026-03-05 11:13:41 EST,bc2e62f3b181729ef2dc284f526414a8,basketball_wncaab,WNCAAB,2026-03-05T19:30:00Z,Stetson Hatters,Florida Gulf Coast Eagles,betrivers,BetRivers,2026-03-05T16:12:57Z,h2h,2026-03-05T16:12:57Z,130,-177,
20260305,2026-03-05 11:13:41 EST,85adc77681da6c8ec62ded9fe814e929,basketball_wncaab,WNCAAB,2026-03-05T19:30:00Z,Ohio State Buckeyes,Indiana Hoosiers,draftkings,DraftKings,2026-03-05T16:13:15Z,h2h,2026-03-05T16:13:15Z,-575,425,
20260305,2026-03-05 11:13:41 EST,85adc77681da6c8ec62ded9fe814e929,basketball_wncaab,WNCAAB,2026-03-05T19:30:00Z,Ohio State Buckeyes,Indiana Hoosiers,betrivers,BetRivers,2026-03-05T16:12:57Z,h2h,2026-03-05T16:12:57Z,-715,390,
20260305,2026-03-05 11:13:41 EST,85adc77681da6c8ec62ded9fe814e929,basketball_wncaab,WNCAAB,2026-03-05T19:30:00Z,Ohio State Buckeyes,Indiana Hoosiers,betmgm,BetMGM,2026-03-05T16:13:34Z,h2h,2026-03-05T16:13:34Z,-600,425,
20260305,2026-03-05 11:13:41 EST,85adc77681da6c8ec62ded9fe814e929,basketball_wncaab,WNCAAB,2026-03-05T19:30:00Z,Ohio State Buckeyes,Indiana Hoosiers,fanduel,FanDuel,2026-03-05T16:13:31Z,h2h,2026-03-05T16:13:31Z,-700,410,
