snapshot_date,snapshot_timestamp,event_id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market_key,market_last_update,home_price,away_price,draw_price
20260227,2026-02-27 11:06:50 EST,02695c23fa7e18b8ec91a77c3ad2efeb,basketball_wncaab,WNCAAB,2026-02-27T23:00:00Z,Hofstra Pride,Elon Phoenix,betrivers,BetRivers,2026-02-27T16:06:03Z,h2h,2026-02-27T16:06:03Z,160,-225,
20260227,2026-02-27 11:06:50 EST,7712fdff307eac1f82bb8a8fb2e69706,basketball_wncaab,WNCAAB,2026-02-27T23:00:00Z,Marshall Thundering Herd,Georgia Southern Eagles,betrivers,BetRivers,2026-02-27T16:06:03Z,h2h,2026-02-27T16:06:03Z,-152,112,
20260227,2026-02-27 11:06:50 EST,c4b36b13e9547350c19fe6b7561fdf47,basketball_wncaab,WNCAAB,2026-02-28T00:00:00Z,Florida Gulf Coast Eagles,Stetson Hatters,betrivers,BetRivers,2026-02-27T16:06:03Z,h2h,2026-02-27T16:06:03Z,-177,130,
20260227,2026-02-27 11:06:50 EST,2bc49846284a351369789ca18bb1a2c1,basketball_wncaab,WNCAAB,2026-02-28T00:00:00Z,Harvard Crimson,Pennsylvania Quakers,betrivers,BetRivers,2026-02-27T16:06:03Z,h2h,2026-02-27T16:06:03Z,-910,475,
20260227,2026-02-27 13:06:50 EST,02695c23fa7e18b8ec91a77c3ad2efeb,basketball_wncaab,WNCAAB,2026-02-27T23:00:00Z,Hofstra Pride,Elon Phoenix,betrivers,BetRivers,2026-02-27T18:05:43Z,h2h,2026-02-27T18:05:43Z,160,-225,
20260227,2026-02-27 13:06:50 EST,7712fdff307eac1f82bb8a8fb2e69706,basketball_wncaab,WNCAAB,2026-02-27T23:00:00Z,Marshall Thundering Herd,Georgia Southern Eagles,betrivers,BetRivers,2026-02-27T18:05:43Z,h2h,2026-02-27T18:05:43Z,-124,-109,
20260227,2026-02-27 13:06:50 EST,c4b36b13e9547350c19fe6b7561fdf47,basketball_wncaab,WNCAAB,2026-02-28T00:00:00Z,Florida Gulf Coast Eagles,Stetson Hatters,betrivers,BetRivers,2026-02-27T18:05:43Z,h2h,2026-02-27T18:05:43Z,-129,-104,
20260227,2026-02-27 13:06:50 EST,2bc49846284a351369789ca18bb1a2c1,basketball_wncaab,WNCAAB,2026-02-28T00:00:00Z,Harvard Crimson,Pennsylvania Quakers,betrivers,BetRivers,2026-02-27T18:05:43Z,h2h,2026-02-27T18:05:43Z,-910,475,
20260227,2026-02-27 15:03:33 EST,6257587e7c8cb35123103ec3f33d5bf3,basketball_wncaab,WNCAAB,2026-02-27T22:00:00Z,Georgia St Panthers,Louisiana Ragin' Cajuns,fanduel,FanDuel,2026-02-27T20:03:15Z,h2h,2026-02-27T20:03:15Z,-1450,640,
20260227,2026-02-27 15:03:33 EST,6257587e7c8cb35123103ec3f33d5bf3,basketball_wncaab,WNCAAB,2026-02-27T22:00:00Z,Georgia St Panthers,Louisiana Ragin' Cajuns,betmgm,BetMGM,2026-02-27T20:03:11Z,h2h,2026-02-27T20:03:11Z,-750,525,
20260227,2026-02-27 15:03:33 EST,02695c23fa7e18b8ec91a77c3ad2efeb,basketball_wncaab,WNCAAB,2026-02-27T23:00:00Z,Hofstra Pride,Elon Phoenix,betrivers,BetRivers,2026-02-27T20:02:50Z,h2h,2026-02-27T20:02:50Z,160,-225,
20260227,2026-02-27 15:03:33 EST,02695c23fa7e18b8ec91a77c3ad2efeb,basketball_wncaab,WNCAAB,2026-02-27T23:00:00Z,Hofstra Pride,Elon Phoenix,betmgm,BetMGM,2026-02-27T20:03:11Z,h2h,2026-02-27T20:03:11Z,165,-200,
20260227,2026-02-27 15:03:33 EST,7712fdff307eac1f82bb8a8fb2e69706,basketball_wncaab,WNCAAB,2026-02-27T23:00:00Z,Marshall Thundering Herd,Georgia Southern Eagles,betrivers,BetRivers,2026-02-27T20:02:50Z,h2h,2026-02-27T20:02:50Z,-118,-112,
20260227,2026-02-27 15:03:33 EST,7712fdff307eac1f82bb8a8fb2e69706,basketball_wncaab,WNCAAB,2026-02-27T23:00:00Z,Marshall Thundering Herd,Georgia Southern Eagles,betmgm,BetMGM,2026-02-27T20:03:11Z,h2h,2026-02-27T20:03:11Z,-118,-102,
20260227,2026-02-27 15:03:33 EST,58d5e98f2e9f26499697efaf9bc74ace,basketball_wncaab,WNCAAB,2026-02-27T23:30:00Z,Jacksonville Dolphins,North Florida Ospreys,betmgm,BetMGM,2026-02-27T20:03:11Z,h2h,2026-02-27T20:03:11Z,-3000,1200,
20260227,2026-02-27 15:03:33 EST,c4b36b13e9547350c19fe6b7561fdf47,basketball_wncaab,WNCAAB,2026-02-28T00:00:00Z,Florida Gulf Coast Eagles,Stetson Hatters,betrivers,BetRivers,2026-02-27T20:02:50Z,h2h,2026-02-27T20:02:50Z,-112,-118,
20260227,2026-02-27 15:03:33 EST,2bc49846284a351369789ca18bb1a2c1,basketball_wncaab,WNCAAB,2026-02-28T00:00:00Z,Harvard Crimson,Pennsylvania Quakers,betrivers,BetRivers,2026-02-27T20:02:50Z,h2h,2026-02-27T20:02:50Z,-910,475,
20260227,2026-02-27 15:03:33 EST,2bc49846284a351369789ca18bb1a2c1,basketball_wncaab,WNCAAB,2026-02-28T00:00:00Z,Harvard Crimson,Pennsylvania Quakers,betmgm,BetMGM,2026-02-27T20:03:11Z,h2h,2026-02-27T20:03:11Z,-625,450,
20260227,2026-02-27 17:02:18 EST,6257587e7c8cb35123103ec3f33d5bf3,basketball_wncaab,WNCAAB,2026-02-27T22:00:00Z,Georgia St Panthers,Louisiana Ragin' Cajuns,fanduel,FanDuel,2026-02-27T22:00:22Z,h2h,2026-02-27T22:00:22Z,-1450,640,
20260227,2026-02-27 17:02:18 EST,6257587e7c8cb35123103ec3f33d5bf3,basketball_wncaab,WNCAAB,2026-02-27T22:00:00Z,Georgia St Panthers,Louisiana Ragin' Cajuns,betmgm,BetMGM,2026-02-27T22:01:52Z,h2h,2026-02-27T22:01:52Z,-650,475,
20260227,2026-02-27 17:02:18 EST,02695c23fa7e18b8ec91a77c3ad2efeb,basketball_wncaab,WNCAAB,2026-02-27T23:00:00Z,Hofstra Pride,Elon Phoenix,betrivers,BetRivers,2026-02-27T22:02:08Z,h2h,2026-02-27T22:02:08Z,160,-225,
20260227,2026-02-27 17:02:18 EST,02695c23fa7e18b8ec91a77c3ad2efeb,basketball_wncaab,WNCAAB,2026-02-27T23:00:00Z,Hofstra Pride,Elon Phoenix,betmgm,BetMGM,2026-02-27T22:01:52Z,h2h,2026-02-27T22:01:52Z,165,-200,
20260227,2026-02-27 17:02:18 EST,7712fdff307eac1f82bb8a8fb2e69706,basketball_wncaab,WNCAAB,2026-02-27T23:00:00Z,Marshall Thundering Herd,Georgia Southern Eagles,betrivers,BetRivers,2026-02-27T22:02:08Z,h2h,2026-02-27T22:02:08Z,-121,-109,
20260227,2026-02-27 17:02:18 EST,7712fdff307eac1f82bb8a8fb2e69706,basketball_wncaab,WNCAAB,2026-02-27T23:00:00Z,Marshall Thundering Herd,Georgia Southern Eagles,betmgm,BetMGM,2026-02-27T22:01:52Z,h2h,2026-02-27T22:01:52Z,-115,-105,
20260227,2026-02-27 17:02:18 EST,58d5e98f2e9f26499697efaf9bc74ace,basketball_wncaab,WNCAAB,2026-02-27T23:30:00Z,Jacksonville Dolphins,North Florida Ospreys,betrivers,BetRivers,2026-02-27T22:02:08Z,h2h,2026-02-27T22:02:08Z,-2000,750,
20260227,2026-02-27 17:02:18 EST,58d5e98f2e9f26499697efaf9bc74ace,basketball_wncaab,WNCAAB,2026-02-27T23:30:00Z,Jacksonville Dolphins,North Florida Ospreys,betmgm,BetMGM,2026-02-27T22:01:52Z,h2h,2026-02-27T22:01:52Z,-1400,800,
20260227,2026-02-27 17:02:18 EST,c4b36b13e9547350c19fe6b7561fdf47,basketball_wncaab,WNCAAB,2026-02-28T00:00:00Z,Florida Gulf Coast Eagles,Stetson Hatters,betrivers,BetRivers,2026-02-27T22:02:08Z,h2h,2026-02-27T22:02:08Z,-112,-118,
20260227,2026-02-27 17:02:18 EST,2bc49846284a351369789ca18bb1a2c1,basketball_wncaab,WNCAAB,2026-02-28T00:00:00Z,Harvard Crimson,Pennsylvania Quakers,betrivers,BetRivers,2026-02-27T22:02:08Z,h2h,2026-02-27T22:02:08Z,-1115,550,
20260227,2026-02-27 17:02:18 EST,2bc49846284a351369789ca18bb1a2c1,basketball_wncaab,WNCAAB,2026-02-28T00:00:00Z,Harvard Crimson,Pennsylvania Quakers,betmgm,BetMGM,2026-02-27T22:01:52Z,h2h,2026-02-27T22:01:52Z,-650,475,
