snapshot_date,snapshot_timestamp,event_id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market_key,market_last_update,home_price,away_price,draw_price
20260223,2026-02-23 01:18:25 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,draftkings,DraftKings,2026-02-23T06:17:08Z,h2h,2026-02-23T06:17:08Z,-520,390,
20260223,2026-02-23 01:18:25 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,draftkings,DraftKings,2026-02-23T06:17:08Z,h2h,2026-02-23T06:17:08Z,230,-285,
20260223,2026-02-23 03:09:09 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,draftkings,DraftKings,2026-02-23T08:08:08Z,h2h,2026-02-23T08:08:08Z,-520,390,
20260223,2026-02-23 03:09:09 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,draftkings,DraftKings,2026-02-23T08:08:08Z,h2h,2026-02-23T08:08:08Z,230,-285,
20260223,2026-02-23 05:15:16 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,draftkings,DraftKings,2026-02-23T10:14:18Z,h2h,2026-02-23T10:14:18Z,-520,390,
20260223,2026-02-23 05:15:16 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,draftkings,DraftKings,2026-02-23T10:14:18Z,h2h,2026-02-23T10:14:18Z,230,-285,
20260223,2026-02-23 07:06:09 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,draftkings,DraftKings,2026-02-23T12:05:15Z,h2h,2026-02-23T12:05:15Z,-520,390,
20260223,2026-02-23 07:06:09 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,draftkings,DraftKings,2026-02-23T12:05:15Z,h2h,2026-02-23T12:05:15Z,230,-285,
20260223,2026-02-23 09:16:27 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,draftkings,DraftKings,2026-02-23T14:16:26Z,h2h,2026-02-23T14:16:26Z,-520,390,
20260223,2026-02-23 09:16:27 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,betrivers,BetRivers,2026-02-23T14:16:25Z,h2h,2026-02-23T14:16:25Z,-625,380,
20260223,2026-02-23 09:16:27 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,betmgm,BetMGM,2026-02-23T14:15:45Z,h2h,2026-02-23T14:15:45Z,-525,400,
20260223,2026-02-23 09:16:27 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,draftkings,DraftKings,2026-02-23T14:16:26Z,h2h,2026-02-23T14:16:26Z,230,-285,
20260223,2026-02-23 09:16:27 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,betrivers,BetRivers,2026-02-23T14:16:25Z,h2h,2026-02-23T14:16:25Z,220,-315,
20260223,2026-02-23 09:16:27 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,betmgm,BetMGM,2026-02-23T14:15:45Z,h2h,2026-02-23T14:15:45Z,225,-275,
20260223,2026-02-23 11:14:31 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,draftkings,DraftKings,2026-02-23T16:13:46Z,h2h,2026-02-23T16:13:46Z,-520,390,
20260223,2026-02-23 11:14:31 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,betrivers,BetRivers,2026-02-23T16:14:02Z,h2h,2026-02-23T16:14:02Z,-625,380,
20260223,2026-02-23 11:14:31 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,betmgm,BetMGM,2026-02-23T16:13:32Z,h2h,2026-02-23T16:13:32Z,-525,400,
20260223,2026-02-23 11:14:31 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,fanduel,FanDuel,2026-02-23T16:14:15Z,h2h,2026-02-23T16:14:15Z,-600,370,
20260223,2026-02-23 11:14:31 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,draftkings,DraftKings,2026-02-23T16:13:46Z,h2h,2026-02-23T16:13:46Z,230,-285,
20260223,2026-02-23 11:14:31 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,betrivers,BetRivers,2026-02-23T16:14:02Z,h2h,2026-02-23T16:14:02Z,220,-315,
20260223,2026-02-23 11:14:31 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,betmgm,BetMGM,2026-02-23T16:13:32Z,h2h,2026-02-23T16:13:32Z,225,-275,
20260223,2026-02-23 11:14:31 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,fanduel,FanDuel,2026-02-23T16:14:15Z,h2h,2026-02-23T16:14:15Z,220,-310,
20260223,2026-02-23 13:17:03 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,draftkings,DraftKings,2026-02-23T18:16:39Z,h2h,2026-02-23T18:16:39Z,-520,390,
20260223,2026-02-23 13:17:03 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,betrivers,BetRivers,2026-02-23T18:16:41Z,h2h,2026-02-23T18:16:41Z,-625,380,
20260223,2026-02-23 13:17:03 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,betmgm,BetMGM,2026-02-23T18:16:38Z,h2h,2026-02-23T18:16:38Z,-525,400,
20260223,2026-02-23 13:17:03 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,fanduel,FanDuel,2026-02-23T18:16:43Z,h2h,2026-02-23T18:16:43Z,-750,430,
20260223,2026-02-23 13:17:03 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,draftkings,DraftKings,2026-02-23T18:16:39Z,h2h,2026-02-23T18:16:39Z,230,-285,
20260223,2026-02-23 13:17:03 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,betrivers,BetRivers,2026-02-23T18:16:41Z,h2h,2026-02-23T18:16:41Z,220,-315,
20260223,2026-02-23 13:17:03 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,betmgm,BetMGM,2026-02-23T18:16:38Z,h2h,2026-02-23T18:16:38Z,225,-285,
20260223,2026-02-23 13:17:03 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,fanduel,FanDuel,2026-02-23T18:16:43Z,h2h,2026-02-23T18:16:43Z,220,-310,
20260223,2026-02-23 15:10:11 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,draftkings,DraftKings,2026-02-23T20:09:31Z,h2h,2026-02-23T20:09:31Z,-550,410,
20260223,2026-02-23 15:10:11 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,betrivers,BetRivers,2026-02-23T20:09:31Z,h2h,2026-02-23T20:09:31Z,-625,380,
20260223,2026-02-23 15:10:11 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,betmgm,BetMGM,2026-02-23T20:09:46Z,h2h,2026-02-23T20:09:46Z,-600,425,
20260223,2026-02-23 15:10:11 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,fanduel,FanDuel,2026-02-23T20:09:30Z,h2h,2026-02-23T20:09:30Z,-750,430,
20260223,2026-02-23 15:10:11 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,draftkings,DraftKings,2026-02-23T20:09:31Z,h2h,2026-02-23T20:09:31Z,230,-285,
20260223,2026-02-23 15:10:11 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,betrivers,BetRivers,2026-02-23T20:09:31Z,h2h,2026-02-23T20:09:31Z,220,-315,
20260223,2026-02-23 15:10:11 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,betmgm,BetMGM,2026-02-23T20:09:46Z,h2h,2026-02-23T20:09:46Z,225,-285,
20260223,2026-02-23 15:10:11 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,fanduel,FanDuel,2026-02-23T20:09:30Z,h2h,2026-02-23T20:09:30Z,220,-310,
20260223,2026-02-23 17:11:59 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,draftkings,DraftKings,2026-02-23T22:10:32Z,h2h,2026-02-23T22:10:32Z,-600,440,
20260223,2026-02-23 17:11:59 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,betrivers,BetRivers,2026-02-23T22:11:27Z,h2h,2026-02-23T22:11:27Z,-560,350,
20260223,2026-02-23 17:11:59 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,betmgm,BetMGM,2026-02-23T22:11:46Z,h2h,2026-02-23T22:11:46Z,-600,425,
20260223,2026-02-23 17:11:59 EST,0e26f6bacdfefe9ab56cb3112c151d31,basketball_wncaab,WNCAAB,2026-02-24T00:00:00Z,Baylor Bears,Kansas St Wildcats,fanduel,FanDuel,2026-02-23T22:11:46Z,h2h,2026-02-23T22:11:46Z,-750,430,
20260223,2026-02-23 17:11:59 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,draftkings,DraftKings,2026-02-23T22:10:32Z,h2h,2026-02-23T22:10:32Z,230,-285,
20260223,2026-02-23 17:11:59 EST,a3101113d21e617341fd5108852b0845,basketball_wncaab,WNCAAB,2026-02-24T00:30:00Z,Auburn Tigers,Georgia Bulldogs,betrivers,BetRivers,2026-02-23T22:11:27Z,h2h,2026-02-23T22:11:27Z,220,-315,
